"","resRA","rrr","Vmag","SAO"
"2015",5.746222222,-65.73555556,4.35,249346
"2016",5.841361111,14.30555556,5.52,94904
"2017",5.799472222,-40.6525,6.61,217543
"2018",5.857138889,32.125,6.25,58504
"2019",5.836972222,4.423333333,5.97,113186
"2020",5.788083333,-51.06638889,3.85,234134
"2021",5.826805556,-14.48361111,5.49,150845
"2022",5.619388889,-80.46916667,5.65,258421
"2023",5.786944444,-54.36083333,6.18,234137
"2024",5.841666667,2.024444444,5.98,113198
"2025",5.877638889,39.57444444,6.45,58524
"2026",5.831527778,-22.97166667,5.87,170892
"2027",5.916055556,59.88833333,5.2,25447
"2028",5.877805556,33.9175,5.98,58528
"2029",5.914111111,55.70694444,4.99,25450
"2030",5.873166667,19.86805556,6.06,94942
"2031",5.856111111,-7.518055556,5.35,132591
"2032",5.826138889,-44.87527778,6.38,217559
"2033",5.872861111,14.17166667,5.59,94945
"2034",5.888777778,27.61222222,4.58,77675
"2035",5.855361111,-20.87916667,3.81,170926
"2036",5.857944444,-22.92611111,6.17,170931
"2037",5.874,1.855,4.78,113220
"2038",5.888638889,20.29916667,6.71,77680
"2039",5.868777778,-9.041388889,5.97,132603
"2040",5.849333333,-35.76833333,3.12,196240
"2041",5.959722222,66.09611111,6.25,13662
"2042",5.830472222,-56.16666667,4.51,234154
"2043",5.866527778,-29.44861111,6.45,170945
"2044",5.841277778,-52.76777778,6.35,234162
"2045",5.937333333,51.80388889,6.49,25467
"2046",5.916388889,31.70166667,5.9,58569
"2047",5.906361111,20.27611111,4.41,77705
"2048",5.903722222,10.58694444,6.12,94977
"2049",5.848111111,-52.10888889,5.17,234169
"2050",5.908944444,11.7625,6.59,94979
"2051",5.904361111,3.225277778,6.31,113253
"2052",5.91575,19.74972222,5.92,94986
"2053",5.875888889,-37.63111111,5.63,196266
"2054",5.951361111,49.02944444,6.47,40720
"2055",5.879916667,-38.52583333,6.7,196274
"2056",5.88525,-33.80138889,4.87,196276
"2057",5.91225,0.968333333,6,113265
"2058",5.909638889,-4.063888889,6.57,132635
"2059",5.503861111,-84.785,6.2,258418
"2060",5.899277778,-19.63833333,6.69,150925
"2061",5.919527778,7.406944444,0.5,113271
"2062",5.796694444,-72.70222222,6.53,256239
"2063",5.930361111,20.175,5.4,77730
"2064",5.831555556,-66.90111111,5.11,249368
"2065",5.912111111,-11.77388889,5.66,150932
"2066",5.942722222,28.94222222,6.32,77744
"2067",5.934305556,13.92527778,6.6,95004
"2068",5.903916667,-29.14777778,6.36,170993
"2069",5.889694444,-42.92138889,6.55,217599
"2070",5.925083333,-4.616388889,5.87,132652
"2071",5.9265,-4.788333333,6.28,132653
"2072",5.872305556,-57.15611111,5.94,234181
"2073",5.856388889,-64.03361111,6.36,249376
"2074",5.948916667,24.24972222,6.02,77750
"2075",5.941111111,9.509722222,5.99,113284
"2076",5.947083333,11.52111111,5.87,95027
"2077",5.992111111,54.28472222,3.72,25502
"2078",6.085916667,75.58583333,6.4,5730
"2079",5.996027778,55.32083333,6.44,25504
"2080",5.996694444,54.54722222,6.14,25505
"2081",5.989388889,49.92444444,5.89,40743
"2082",5.914583333,-39.95805556,5.57,196309
"2083",5.902972222,-50.36194444,6.52,234191
"2084",5.966583333,25.95388889,4.82,77775
"2085",5.940083333,-14.16777778,3.71,150957
"2086",5.937305556,-22.84027778,5.96,171034
"2087",5.924972222,-37.12083333,4.97,196316
"2088",5.992138889,44.9475,1.9,40750
"2089",5.911416667,-49.62694444,6.1,217612
"2090",5.942916667,-23.21555556,6.36,171045
"2091",5.998916667,45.93694444,4.26,40756
"2092",5.939138889,-31.3825,5.5,196330
"2093",5.965055556,1.224444444,6.22,113306
"2094",5.913944444,-52.63527778,5.29,234199
"2095",5.995361111,37.2125,2.62,58636
"2096",6.005277778,44.59194444,6.22,40769
"2097",5.969916667,-0.994166667,6.22,132700
"2098",5.946944444,-31.97611111,6.44,196335
"2099",5.981444444,12.80861111,5.7,95075
"2100",5.973444444,1.836944444,5.9,113315
"2101",6.016277778,47.90194444,5.73,40778
"2102",5.901694444,-63.09,4.65,249390
"2103",5.980444444,0.553055556,5.22,113321
"2104",5.903305556,-64.48222222,6.63,249391
"2105",6.028638889,48.95944444,5.96,40789
"2106",5.958944444,-35.28333333,4.36,196352
"2107",5.983611111,-9.382222222,6.12,132714
"2108",5.984527778,-9.558333333,5.03,132715
"2109",5.993805556,-1.444444444,6.63,132723
"2110",6.0195,31.03472222,5.98,58657
"2111",6.016777778,27.57222222,6.05,77837
"2112",6.046861111,49.90555556,6.05,40801
"2113",6.000944444,-3.074166667,4.53,132732
"2114",5.954,-53.42611111,6.45,234224
"2115",6.048222222,43.37861111,6.42,40808
"2116",6.028222222,22.40083333,6.37,77858
"2117",5.977111111,-44.03444444,5.81,217648
"2118",6.004916667,-12.89972222,6.22,151011
"2119",6.055,42.91166667,6.1,40818
"2120",5.985777778,-42.81527778,3.96,217650
"2121",6.085638889,59.39305556,6.34,25551
"2122",6.048638889,32.63583333,6.24,58688
"2123",6.07475,51.57333333,6.45,25548
"2124",6.039722222,9.6475,4.12,113389
"2125",5.837972222,-79.36138889,5.47,256248
"2126",6.110888889,63.45361111,6.39,13715
"2127",6.038083333,1.694444444,6.59,113392
"2128",6.030666667,-10.59805556,4.95,151037
"2129",6.020305556,-25.41777778,6.05,171138
"2130",6.057583333,19.69055556,5.14,95166
"2131",6.021222222,-33.91166667,5.55,196413
"2132",6.084277778,42.98166667,5.87,40840
"2133",6.056861111,11.68083333,6.08,95170
"2134",6.068666667,23.26333333,4.16,77915
"2135",6.065333333,20.13833333,4.63,77911
"2136",6.042722222,-14.49722222,6.2,151052
"2137",6.084055556,37.96416667,6.34,58716
"2138",6.013666667,-51.21638889,5.67,234251
"2139",6.092777778,33.59916667,6.23,58727
"2140",6.054305556,-26.28444444,5.04,171180
"2141",6.102361111,35.3875,6.12,58739
"2142",6.070416667,-6.709166667,5.21,132793
"2143",6.10975,38.48277778,5.36,58749
"2144",6.082833333,5.42,5.67,113429
"2145",6.082888889,4.158611111,5.63,113430
"2146",6.10625,29.5125,6.08,77958
"2147",6.124138889,41.85416667,6.12,40868
"2148",6.083083333,-16.48444444,4.93,151093
"2149",6.072305556,-32.1725,5.65,196459
"2150",6.090833333,-10.24277778,5.87,151098
"2151",6.035888889,-60.09694444,6.45,249424
"2152",6.166416667,58.93583333,5.36,25597
"2153",6.139722222,41.05555556,6.36,40881
"2154",6.11075,-4.193888889,5.38,132841
"2155",6.102583333,-14.93527778,4.67,151110
"2156",6.096027778,-24.19555556,6.95,171222
"2157",6.074555556,-45.03666667,6.35,217702
"2158",6.077833333,-45.07888889,5.93,217706
"2159",6.126194444,14.76833333,4.42,95259
"2160",6.090861111,-35.51361111,5.8,196483
"2161",6.114416667,-11.17361111,6.66,151126
"2162",6.079694444,-48.45861111,6.58,217708
"2163",6.108888889,-23.11055556,5.47,171236
"2164",6.101527778,-29.75861111,5.81,171231
"2165",6.214194444,65.71833333,5.32,13756
"2166",6.116,-21.81277778,5.78,171251
"2167",6.146444444,8.67,6.55,113503
"2168",6.128222222,-19.16583333,5.31,151142
"2169",6.159,22.19,5.93,78045
"2170",6.117694444,-34.31194444,5.83,196503
"2171",6.111388889,-42.29861111,6.12,217720
"2172",6.196111111,52.64722222,6.3,25613
"2173",6.162222222,23.11333333,5.75,78050
"2174",6.149416667,2.499444444,5.73,113507
"2175",6.193472222,48.71305556,6.82,40924
"2176",6.1935,48.71111111,6.09,40925
"2177",6.125444444,-37.25305556,5.02,196514
"2178",6.117194444,-45.09138889,6.51,217724
"2179",6.160055556,-5.711111111,6.17,132900
"2180",6.149416667,-22.4275,5.5,171293
"2181",6.131361111,-42.15388889,5.5,217730
"2182",6.155638889,-18.12611111,6.35,151173
"2183",6.159527778,-14.58416667,5.56,151178
"2184",6.183833333,18.12944444,6.33,95337
"2185",6.192305556,24.42027778,5.8,78079
"2186",6.163305556,-22.77416667,5.71,171317
"2187",6.142944444,-44.35611111,6.27,217735
"2188",6.22925,51.1725,6.04,25630
"2189",6.205583333,32.69333333,5.78,58852
"2190",6.197611111,21.86861111,6.56,78092
"2191",6.191083333,13.63861111,6.04,95352
"2192",6.163111111,-26.70083333,6.27,171318
"2193",6.200361111,19.79055556,5.75,95359
"2194",6.102611111,-66.03972222,5.71,249448
"2195",6.183694444,-6.754166667,6.15,132924
"2196",6.117611111,-62.15472222,5.05,249451
"2197",6.205305556,22.90833333,6.39,78098
"2198",6.200916667,16.13055556,4.95,95365
"2199",6.199,14.20888889,4.48,95362
"2200",6.176277778,-27.15416667,5.72,171339
"2201",6.261277778,59.99916667,5.35,13772
"2202",6.195472222,-4.665555556,6.18,132941
"2203",6.169527778,-40.35361111,5.58,217753
"2204",6.156472222,-49.56277778,6.49,217747
"2205",6.197722222,-6.550277778,5.05,132944
"2206",6.187083333,-26.48222222,6.09,171356
"2207",6.225944444,18.68027778,6.58,95397
"2208",6.220166667,10.6275,6.45,95394
"2209",6.314111111,69.31972222,4.8,13788
"2210",6.212333333,-2.504444444,6.62,132965
"2211",6.17775,-45.28194444,6.31,217758
"2212",6.171638889,-54.96861111,4.81,234359
"2213",6.212861111,-17.76305556,6.52,151227
"2214",6.241277778,17.90638889,5.88,95419
"2215",6.298555556,61.51527778,4.98,13787
"2216",6.247944444,22.50666667,3.28,78135
"2217",6.260833333,36.14861111,6.92,58905
"2218",6.23175,-3.741388889,5.83,132994
"2219",6.256305556,29.49805556,4.35,78143
"2220",6.247472222,19.15638889,5.2,95432
"2221",6.145611111,-68.84333333,5.06,249461
"2222",6.252361111,13.85111111,5.91,95444
"2223",6.256972222,16.14305556,5.3,95447
"2224",6.243527778,-4.568333333,5.83,133003
"2225",6.229194444,-23.86194444,6.39,171428
"2226",6.225916667,-29.39611111,6.54,171425
"2227",6.247583333,-6.274722222,3.98,133012
"2228",6.292972222,46.42416667,6.52,40999
"2229",6.2625,12.55111111,5.33,95457
"2230",6.271944444,23.97,6.08,78168
"2231",6.261138889,6.066111111,6.07,113650
"2232",6.263055556,4.283611111,6.64,113653
"2233",6.259527778,-0.512222222,5.65,133028
"2234",6.25825,-4.915277778,5.99,133027
"2235",6.273277778,17.18138889,6.39,95473
"2236",6.265,1.169166667,6.37,113656
"2237",6.257222222,-9.035277778,6.1,133029
"2238",6.327055556,59.01083333,4.48,25665
"2239",6.304694444,46.36055556,6.38,41010
"2240",6.282972222,23.74083333,6.25,78176
"2241",6.274055556,12.27222222,5.04,95476
"2242",6.252333333,-20.27222222,5.91,171458
"2243",6.254861111,-18.47666667,5.99,151274
"2244",6.262472222,-13.71833333,5.01,151283
"2245",6.1875,-65.58944444,5.01,249469
"2246",6.272555556,1.080277778,6.63,113668
"2247",6.285166667,9.9425,5.39,113675
"2248",6.282888889,7.053055556,6.57,113673
"2249",6.268805556,-16.61777778,5.92,151294
"2250",6.292583333,14.05833333,6.59,95494
"2251",6.287805556,5.100277778,5.71,113683
"2252",6.265888889,-29.78833333,6.67,171482
"2253",6.301555556,14.38277778,6.16,95502
"2254",6.284305556,-22.715,6.07,171502
"2255",6.293111111,-10.72527778,6.75,151318
"2256",6.275861111,-35.14055556,4.37,196643
"2257",6.367666667,59.37222222,5.94,25678
"2258",6.317166667,17.325,6.32,95519
"2259",6.31125,9.047222222,6.24,113710
"2260",6.294916667,-16.81583333,5.14,151322
"2261",6.170666667,-74.75305556,5.09,256274
"2262",6.276555556,-39.26444444,6,196646
"2263",6.283666667,-37.7375,5.53,196653
"2264",6.362805556,53.45222222,5.36,25681
"2265",6.285972222,-37.25305556,5.87,196659
"2266",6.303805556,-19.96694444,5.52,151334
"2267",6.314055556,-9.390277778,5.36,133091
"2268",6.313555556,-15.02472222,6.06,151346
"2269",6.3345,14.65111111,5.69,95543
"2270",6.318861111,-8.586388889,6.22,133098
"2271",6.316388889,-20.92611111,5.81,171549
"2272",6.353361111,29.54111111,6.43,78259
"2273",6.328555556,-7.823055556,5.27,133114
"2274",6.271805556,-59.21361111,6.43,234418
"2275",6.333222222,-2.944444444,4.9,133118
"2276",6.347861111,11.75638889,6.54,95563
"2277",6.357194444,17.76361111,6.35,95572
"2278",6.297694444,-52.73305556,6.41,234430
"2279",6.328055556,-34.39666667,5.78,196686
"2280",6.357166667,2.268611111,6.31,113758
"2281",6.313,-50.35916667,7.04,234442
"2282",6.338555556,-30.06333333,3.02,196698
"2283",6.251638889,-71.70277778,6.64,256285
"2284",6.356861111,-11.77333333,5.64,151401
"2285",6.470722222,70.53555556,5.97,5861
"2286",6.382666667,22.51361111,2.88,78297
"2287",6.376805556,12.57,6,95599
"2288",6.343416667,-34.14388889,5.53,196707
"2289",6.414972222,49.28805556,4.91,41076
"2290",6.335027778,-48.74111111,6.6,217861
"2291",6.4405,56.285,5.64,25731
"2292",6.388472222,3.764444444,6.4,113801
"2293",6.446916667,58.41722222,5.21,25733
"2294",6.378333333,-17.95583333,1.98,151428
"2295",6.389638889,-4.687222222,6.67,133199
"2296",6.368555556,-33.43638889,3.85,196735
"2297",6.414611111,29.70722222,6.71,78333
"2298",6.396138889,4.592777778,4.44,113810
"2299",6.39625,4.595555556,6.72,113811
"2300",6.400638889,8.884722222,6.26,113817
"2301",6.393333333,-9.874444444,6.19,133203
"2302",6.414694444,16.05694444,6.33,95641
"2303",6.396111111,-15.07166667,6.24,151450
"2304",6.425805556,23.32694444,6.06,78349
"2305",6.402861111,-11.53027778,5.22,151458
"2306",6.396555556,-19.78527778,6.6,151453
"2307",6.387333333,-31.79,6.34,196759
"2308",6.424472222,14.72194444,6.24,95659
"2309",6.405694444,-12.9625,6.12,151461
"2310",6.420305556,7.085833333,5.98,113845
"2311",6.398861111,-25.57777778,5.63,171688
"2312",6.421777778,1.501111111,6.66,113855
"2313",6.421222222,-0.946111111,5.87,133229
"2314",6.464194444,47.40527778,6.56,41109
"2315",6.429611111,2.272222222,6.51,113868
"2316",6.400277778,-36.70777778,5.62,196774
"2317",6.42975,-3.889166667,6.35,133238
"2318",6.412194444,-28.78,6.39,171711
"2319",6.459861111,32.56305556,6.43,59096
"2320",6.382166667,-56.37,5.61,234473
"2321",6.433,-7.894166667,6.4,133246
"2322",6.393805556,-52.18111111,5.98,234475
"2323",6.412361111,-40.28416667,6.31,217910
"2324",6.444333333,-1.507222222,5.87,133260
"2325",6.442916667,-4.597222222,6.15,133257
"2326",6.399194444,-52.69583333,-0.72,234480
"2327",6.449638889,0.840833333,6.71,113896
"2328",6.445805556,-7.511388889,6.27,133263
"2329",6.424972222,-35.06388889,6.25,196805
"2330",6.465722222,20.49611111,6.22,78402
"2331",6.513111111,58.16277778,5.88,25771
"2332",6.476138889,30.49305556,5.55,59128
"2333",6.455666667,2.908055556,5.55,113906
"2334",6.453833333,0.299166667,5.2,113905
"2335",6.454333333,-0.276111111,5.55,133269
"2336",6.396361111,-58.54388889,6.48,234482
"2337",6.383694444,-63.68305556,6.27,249531
"2338",6.500833333,46.68555556,5.9,41130
"2339",6.482388889,26.96777778,6.47,78417
"2340",6.474444444,16.23833333,6.23,95719
"2341",6.413388889,-52.80638889,6.51,234488
"2342",6.471888889,10.30388889,6.15,95718
"2343",6.482722222,20.21222222,4.15,78423
"2344",6.466,-4.762222222,5.06,133290
"2345",6.403805556,-60.28111111,5.8,249535
"2346",6.671333333,79.59944444,6.54,5911
"2347",6.471333333,1.912222222,6.48,113929
"2348",6.428777778,-48.17722222,5.76,217922
"2349",6.453111111,-25.85666667,6.07,171774
"2350",6.741722222,82.11527778,6.65,1043
"2351",6.483333333,11.01944444,6.59,95732
"2352",6.377277778,-69.98416667,5.56,249532
"2353",6.452083333,-37.89555556,6.48,196842
"2354",6.407305556,-63.42888889,6.46,249539
"2355",6.487472222,2.646111111,6.16,113940
"2356",6.480277778,-7.032777778,4.6,133316
"2357",6.480416667,-7.034444444,5.4,133317
"2358",6.480416667,-7.034444444,5.6,NA
"2359",6.477027778,-17.46611111,5.77,151546
"2360",6.415444444,-63.82777778,6.27,249542
"2361",6.469472222,-32.58,4.48,196857
"2362",6.501527778,9.029166667,6.57,113957
"2363",6.674666667,77.99583333,5.73,5919
"2364",6.477555556,-32.37111111,5.74,196861
"2365",6.631916667,73.69555556,6.24,5909
"2366",6.519472222,16.93861111,6.2,95765
"2367",6.503138889,-10.08138889,5.93,151573
"2368",6.478416667,-41.07444444,6.32,217951
"2369",6.451111111,-58.00222222,5.82,234519
"2370",6.519305556,11.25083333,6.14,95766
"2371",6.527055556,15.90333333,6.4,95778
"2372",6.540888889,32.45472222,5.87,59194
"2373",6.509638889,-13.14805556,6.16,151585
"2374",6.527555556,11.79222222,6.65,95783
"2375",6.530083333,11.54444444,5.23,95788
"2376",6.575777778,55.35305556,6.45,25814
"2377",6.424611111,-69.69027778,5.38,249550
"2378",6.539805556,11.67361111,6.03,95803
"2379",6.523055556,-12.39166667,5.15,151602
"2380",6.512861111,-27.76944444,5.93,171866
"2381",6.530583333,-8.158055556,5.43,133369
"2382",6.538666667,4.855833333,5.84,114023
"2383",6.561861111,33.02416667,6.42,59222
"2384",6.496972222,-50.23916667,5.27,234539
"2385",6.548388889,7.333055556,4.5,114034
"2386",6.53975,-5.868888889,5.6,133382
"2387",6.530916667,-23.41833333,4.33,171895
"2388",6.520277778,-35.25916667,5.84,196897
"2389",6.49125,-56.85277778,5.22,234541
"2390",6.516611111,-40.91638889,6.2,217986
"2391",6.560027778,14.15527778,5.53,95830
"2392",6.546361111,-11.16638889,6.24,151625
"2393",6.526388889,-36.94,6.34,196906
"2394",6.628166667,61.48111111,5.94,13897
"2395",6.560527778,-1.220277778,5.1,133404
"2396",6.675611111,71.74888889,5.92,5925
"2397",6.544166667,-32.03055556,5.69,196919
"2398",6.586694444,28.02222222,5.27,78524
"2399",6.53925,-37.69666667,5.24,196917
"2400",6.52175,-51.82611111,5.6,234551
"2401",6.770583333,79.56472222,5.45,5946
"2402",6.627361111,56.8575,5.85,25842
"2403",6.557388889,-20.92388889,6.4,171940
"2404",6.579555556,7.5725,6.45,114085
"2405",6.609138889,38.44527778,5.29,59280
"2406",6.588222222,9.988333333,5.88,95870
"2407",6.552861111,-38.62527778,6.44,196930
"2408",6.500833333,-65.56833333,6.29,249568
"2409",6.587722222,0.89,5.8,114097
"2410",6.519611111,-61.87972222,6.15,249572
"2411",6.56375,-36.23222222,5.42,196945
"2412",6.532888889,-58.75416667,5.7,234564
"2413",6.6,4.4975,6.55,114115
"2414",6.584277778,-22.96472222,4.54,171982
"2415",6.576472222,-32.71638889,5.62,196955
"2416",6.55725,-52.32888889,6.19,234574
"2417",6.624222222,24.59083333,6.44,78557
"2418",6.609805556,-5.211111111,5.52,133469
"2419",6.644305556,39.39083333,5.69,59316
"2420",6.647,39.9025,5.2,59319
"2421",6.628527778,16.39916667,1.93,95912
"2422",6.623361111,6.135277778,6.06,114146
"2423",6.606333333,-18.66,5.7,151694
"2424",6.590027778,-36.78,5.59,196978
"2425",6.639722222,28.98416667,5.79,78571
"2426",6.626916667,10.85305556,6.38,95914
"2427",6.655527778,42.48888889,4.79,41239
"2428",6.612972222,-13.32083333,5.97,151700
"2429",6.611388889,-19.25583333,3.95,151702
"2430",6.627861111,2.704166667,6.17,114154
"2431",6.598333333,-36.08888889,6.35,196987
"2432",6.631305556,4.957222222,6.15,114162
"2433",6.611361111,-22.615,6.35,172021
"2434",6.666111111,44.01388889,6.41,41245
"2435",6.582944444,-52.97555556,4.39,234589
"2436",6.651472222,22.03083333,6.04,78586
"2437",6.628027778,-12.985,6.12,151725
"2438",6.659194444,28.26305556,6.03,78593
"2439",6.658722222,24.6,6.38,78596
"2440",6.639027778,-2.543611111,6.14,133511
"2441",6.647083333,4.700555556,6.57,114194
"2442",6.643916667,1.613611111,6.21,114191
"2443",6.6315,-18.2375,4.43,151730
"2444",6.617194444,-38.14666667,6.04,197011
"2445",6.61425,-41.55694444,6.34,218060
"2446",6.6205,-36.99055556,5.71,197014
"2447",6.629888889,-32.33972222,5.27,197019
"2448",6.643166667,-16.87361111,6.03,151737
"2449",6.663222222,12.98305556,5.97,95963
"2450",6.654638889,-14.14583333,4.82,151751
"2451",6.629361111,-43.19611111,3.17,218071
"2452",6.693805556,35.93194444,6.46,59365
"2453",6.689166667,28.19638889,6.42,78636
"2454",6.6755,6.371666667,6.51,114244
"2455",6.660083333,-23.69555556,6.05,172102
"2456",6.682972222,9.895555556,4.66,114258
"2457",6.689388889,16.3975,6.28,95996
"2458",6.688111111,11.00333333,6.11,95997
"2459",6.718055556,44.52444444,5.02,41288
"2460",6.661861111,-30.47027778,5.71,197057
"2461",6.684833333,0.495277778,5.79,114269
"2462",6.643777778,-48.22027778,4.93,218093
"2463",6.736555556,53.29638889,6.27,25916
"2464",6.7205,37.14694444,6.19,59406
"2465",6.665805556,-38.15888889,6.58,197064
"2466",6.70675,17.64527778,5.21,96015
"2467",6.699805556,6.345,6.37,114293
"2468",6.6335,-61.53305556,6.18,249604
"2469",6.699,-9.167222222,5.19,133585
"2470",6.770583333,59.44166667,4.87,25939
"2471",6.736833333,36.10972222,6.31,59425
"2472",NA,NA,NA,NA
"2473",6.732194444,25.13111111,2.98,78682
"2474",6.718472222,3.033333333,6.19,114312
"2475",6.68725,-40.34972222,6.12,218126
"2476",6.680361111,-47.67472222,6.65,218124
"2477",6.780416667,57.16916667,5.35,25947
"2478",6.733138889,13.22777778,4.49,96051
"2479",6.727416667,3.932222222,5.9,114324
"2480",6.745972222,28.97083333,5.44,78692
"2481",6.712722222,-22.44916667,6.13,172204
"2482",6.704555556,-38.39861111,6.29,197108
"2483",6.778972222,43.5775,5.25,41330
"2484",6.754833333,12.89555556,3.36,96074
"2485",6.803583333,55.70444444,6.33,25963
"2486",6.803416667,55.70444444,6.28,25962
